Time,Channel A,Channel B
-0.49342887,0.00030519,0.00320444
-0.49337287,0.00030519,0.00335704
-0.49331687,0.00030519,0.00320444
-0.49326087,0.00000000,0.00320444
-0.49320487,-0.00030519,0.00289926
-0.49314887,-0.00045778,0.00289926
-0.49309287,-0.00061037,0.00289926
-0.49303687,-0.00030519,0.00305185
-0.49298087,-0.00015259,0.00274667
-0.49292487,0.00000000,0.00259407
-0.49286887,0.00000000,0.00244148
-0.49281287,0.00000000,0.00289926
-0.49275687,0.00030519,0.00274667
-0.49270087,0.00000000,0.00259407
-0.49264487,-0.00045778,0.00228889
-0.49258887,-0.00045778,0.00274667
-0.49253287,-0.00076296,0.00274667
-0.49247687,-0.00015259,0.00274667
-0.49242087,0.00000000,0.00320444
-0.49236487,0.00000000,0.00289926
-0.49230887,0.00000000,0.00335704
-0.49225287,-0.00015259,0.00335704
-0.49219687,0.00030519,0.00350963
-0.49214087,0.00106815,0.00335704
-0.49208487,0.00091556,0.00335704
-0.49202887,0.00106815,0.00335704
-0.49197287,0.00106815,0.00305185
-0.49191687,0.00152593,0.00335704
-0.49186087,0.00152593,0.00305185
-0.49180487,0.00137333,0.00335704
-0.49174887,0.00122074,0.00320444
-0.49169287,0.00091556,0.00350963
-0.49163687,0.00137333,0.00350963
-0.49158087,0.00152593,0.00305185
-0.49152487,0.00183111,0.00305185
-0.49146887,0.00183111,0.00320444
-0.49141287,0.00167852,0.00305185
-0.49135687,0.00228889,0.00305185
-0.49130087,0.00213630,0.00335704
-0.49124487,0.00228889,0.00320444
-0.49118887,0.00244148,0.00366222
-0.49113287,0.00244148,0.00381481
-0.49107687,0.00213630,0.00412000
-0.49102087,0.00198370,0.00412000
-0.49096487,0.00198370,0.00442518
-0.49090887,0.00198370,0.00442518
-0.49085287,0.00228889,0.00457778
-0.49079687,0.00167852,0.00412000
-0.49074087,0.00167852,0.00396741
-0.49068487,0.00122074,0.00396741
-0.49062887,0.00091556,0.00381481
-0.49057287,0.00122074,0.00412000
-0.49051687,0.00122074,0.00381481
-0.49046087,0.00122074,0.00396741
-0.49040487,0.00076296,0.00396741
-0.49034887,0.00030519,0.00442518
-0.49029287,-0.00015259,0.00488296
-0.49023687,-0.00045778,0.00473037
-0.49018087,-0.00061037,0.00549333
-0.49012487,-0.00122074,0.00534074
-0.49006887,-0.00152593,0.00610370
-0.49001287,-0.00152593,0.00610370
-0.48995687,-0.00183111,0.00640889
-0.48990087,-0.00183111,0.00656148
-0.48984487,-0.00228889,0.00610370
-0.48978887,-0.00213630,0.00640889
-0.48973287,-0.00213630,0.00656148
-0.48967687,-0.00213630,0.00656148
-0.48962087,-0.00183111,0.00640889
-0.48956487,-0.00183111,0.00686667
-0.48950887,-0.00183111,0.00656148
-0.48945287,-0.00167852,0.00671407
-0.48939687,-0.00167852,0.00640889
-0.48934087,-0.00183111,0.00610370
-0.48928487,-0.00137333,0.00579852
-0.48922887,-0.00152593,0.00564592
-0.48917287,-0.00152593,0.00579852
-0.48911687,-0.00137333,0.00534074
-0.48906087,-0.00167852,0.00549333
-0.48900487,-0.00167852,0.00518815
-0.48894887,-0.00152593,0.00534074
-0.48889287,-0.00137333,0.00579852
-0.48883687,-0.00122074,0.00564592
-0.48878087,-0.00122074,0.00534074
-0.48872487,-0.00106815,0.00518815
-0.48866887,-0.00122074,0.00564592
-0.48861287,-0.00122074,0.00503555
-0.48855687,-0.00076296,0.00442518
-0.48850087,-0.00045778,0.00427259
-0.48844487,-0.00030519,0.00473037
-0.48838887,-0.00045778,0.00457778
-0.48833287,-0.00030519,0.00427259
-0.48827687,-0.00045778,0.00396741
-0.48822087,-0.00045778,0.00381481
-0.48816487,-0.00015259,0.00381481
-0.48810887,0.00000000,0.00335704
-0.48805287,0.00000000,0.00350963
-0.48799687,0.00000000,0.00396741
-0.48794087,0.00015259,0.00396741
-0.48788487,0.00000000,0.00366222
-0.48782887,0.00000000,0.00350963
-0.48777287,-0.00045778,0.00289926
-0.48771687,-0.00030519,0.00244148
-0.48766087,-0.00091556,0.00274667
-0.48760487,-0.00106815,0.00289926
-0.48754887,-0.00122074,0.00259407
-0.48749287,-0.00045778,0.00305185
-0.48743687,-0.00030519,0.00366222
-0.48738087,-0.00061037,0.00366222
-0.48732487,-0.00091556,0.00350963
-0.48726887,-0.00076296,0.00366222
-0.48721287,-0.00061037,0.00335704
-0.48715687,-0.00076296,0.00320444
-0.48710087,-0.00045778,0.00305185
-0.48704487,-0.00045778,0.00289926
-0.48698887,-0.00045778,0.00228889
-0.48693287,-0.00030519,0.00244148
-0.48687687,-0.00030519,0.00244148
-0.48682087,0.00000000,0.00274667
-0.48676487,0.00000000,0.00305185
-0.48670887,0.00015259,0.00259407
-0.48665287,0.00015259,0.00198370
-0.48659687,0.00015259,0.00167852
-0.48654087,0.00015259,0.00137333
-0.48648487,0.00045778,0.00091556
-0.48642887,0.00030519,0.00061037
-0.48637287,0.00030519,0.00061037
-0.48631687,0.00000000,0.00122074
-0.48626087,0.00000000,0.00122074
-0.48620487,-0.00015259,0.00076296
-0.48614887,0.00000000,0.00015259
-0.48609287,0.00000000,0.00030519
-0.48603687,0.00015259,0.00122074
-0.48598087,0.00045778,0.00122074
-0.48592487,0.00030519,0.00167852
-0.48586887,0.00076296,0.00137333
-0.48581287,0.00045778,0.00137333
-0.48575687,0.00076296,0.00183111
-0.48570087,0.00000000,0.00122074
-0.48564487,0.00045778,0.00091556
-0.48558887,0.00091556,0.00091556
-0.48553287,0.00137333,0.00137333
-0.48547687,0.00152593,0.00106815
-0.48542087,0.00152593,0.00183111
-0.48536487,0.00152593,0.00213630
-0.48530887,0.00122074,0.00198370
-0.48525287,0.00091556,0.00259407
-0.48519687,0.00045778,0.00320444
-0.48514087,0.00015259,0.00320444
-0.48508487,0.00045778,0.00335704
-0.48502887,0.00030519,0.00366222
-0.48497287,0.00015259,0.00396741
-0.48491687,0.00000000,0.00427259
-0.48486087,0.00015259,0.00473037
-0.48480487,0.00045778,0.00503555
-0.48474887,0.00106815,0.00534074
-0.48469287,0.00122074,0.00595111
-0.48463687,0.00183111,0.00625629
-0.48458087,0.00183111,0.00549333
-0.48452487,0.00228889,0.00488296
-0.48446887,0.00274667,0.00457778
-0.48441287,0.00259407,0.00503555
-0.48435687,0.00244148,0.00579852
-0.48430087,0.00259407,0.00595111
-0.48424487,0.00244148,0.00534074
-0.48418887,0.00274667,0.00564592
-0.48413287,0.00289926,0.00549333
-0.48407687,0.00289926,0.00564592
-0.48402087,0.00350963,0.00534074
-0.48396487,0.00335704,0.00488296
-0.48390887,0.00289926,0.00534074
-0.48385287,0.00305185,0.00473037
-0.48379687,0.00289926,0.00473037
-0.48374087,0.00274667,0.00457778
-0.48368487,0.00228889,0.00442518
-0.48362887,0.00228889,0.00396741
-0.48357287,0.00274667,0.00366222
-0.48351687,0.00244148,0.00350963
-0.48346087,0.00274667,0.00305185
-0.48340487,0.00320444,0.00335704
-0.48334887,0.00366222,0.00305185
-0.48329287,0.00350963,0.00259407
-0.48323687,0.00350963,0.00274667
-0.48318087,0.00335704,0.00228889
-0.48312487,0.00366222,0.00152593
-0.48306887,0.00305185,0.00122074
-0.48301287,0.00274667,0.00091556
-0.48295687,0.00213630,0.00106815
-0.48290087,0.00183111,0.00106815
-0.48284487,0.00198370,0.00076296
-0.48278887,0.00198370,0.00091556
-0.48273287,0.00183111,0.00137333
-0.48267687,0.00183111,0.00167852
-0.48262087,0.00183111,0.00106815
-0.48256487,0.00167852,0.00045778
-0.48250887,0.00152593,0.00061037
-0.48245287,0.00137333,0.00045778
-0.48239687,0.00091556,0.00015259
-0.48234087,0.00076296,0.00061037
-0.48228487,0.00045778,0.00030519
-0.48222887,0.00000000,0.00045778
-0.48217287,0.00015259,0.00106815
-0.48211687,0.00076296,0.00076296
-0.48206087,0.00030519,0.00122074
-0.48200487,0.00045778,0.00076296
-0.48194887,0.00045778,0.00076296
-0.48189287,0.00091556,0.00091556
-0.48183687,0.00106815,0.00091556
-0.48178087,0.00061037,0.00106815
-0.48172487,0.00091556,0.00091556
-0.48166887,0.00045778,0.00076296
-0.48161287,-0.00015259,0.00030519
-0.48155687,-0.00045778,0.00030519
-0.48150087,0.00000000,0.00076296
-0.48144487,-0.00015259,0.00030519
-0.48138887,0.00015259,0.00045778
-0.48133287,0.00030519,0.00137333
-0.48127687,0.00076296,0.00183111
-0.48122087,0.00106815,0.00167852
-0.48116487,0.00122074,0.00167852
-0.48110887,0.00091556,0.00137333
-0.48105287,0.00030519,0.00167852
-0.48099687,0.00000000,0.00213630
-0.48094087,0.00000000,0.00213630
-0.48088487,-0.00061037,0.00213630
-0.48082887,-0.00091556,0.00259407
-0.48077287,-0.00106815,0.00320444
-0.48071687,-0.00122074,0.00274667
-0.48066087,-0.00106815,0.00289926
-0.48060487,-0.00091556,0.00320444
-0.48054887,-0.00122074,0.00305185
-0.48049287,-0.00106815,0.00320444
-0.48043687,-0.00076296,0.00335704
-0.48038087,-0.00091556,0.00305185
-0.48032487,-0.00137333,0.00305185
-0.48026887,-0.00122074,0.00305185
-0.48021287,-0.00106815,0.00289926
-0.48015687,-0.00137333,0.00289926
-0.48010087,-0.00122074,0.00305185
-0.48004487,-0.00106815,0.00320444
-0.47998887,-0.00091556,0.00305185
-0.47993287,-0.00076296,0.00320444
-0.47987687,-0.00091556,0.00366222
-0.47982087,-0.00045778,0.00396741
-0.47976487,-0.00045778,0.00381481
-0.47970887,-0.00045778,0.00412000
-0.47965287,0.00000000,0.00396741
-0.47959687,-0.00061037,0.00381481
-0.47954087,-0.00137333,0.00366222
-0.47948487,-0.00167852,0.00320444
-0.47942887,-0.00183111,0.00350963
-0.47937287,-0.00152593,0.00366222
-0.47931687,-0.00137333,0.00412000
-0.47926087,-0.00091556,0.00412000
-0.47920487,-0.00015259,0.00366222
-0.47914887,-0.00015259,0.00350963
-0.47909287,0.00030519,0.00366222
-0.47903687,0.00045778,0.00381481
-0.47898087,0.00076296,0.00366222
-0.47892487,0.00122074,0.00412000
-0.47886887,0.00091556,0.00412000
-0.47881287,0.00106815,0.00366222
-0.47875687,0.00152593,0.00366222
-0.47870087,0.00137333,0.00320444
-0.47864487,0.00122074,0.00350963
-0.47858887,0.00137333,0.00366222
-0.47853287,0.00183111,0.00381481
-0.47847687,0.00137333,0.00366222
-0.47842087,0.00137333,0.00381481
-0.47836487,0.00198370,0.00381481
-0.47830887,0.00198370,0.00381481
-0.47825287,0.00152593,0.00366222
-0.47819687,0.00106815,0.00396741
-0.47814087,0.00061037,0.00412000
-0.47808487,0.00091556,0.00412000
-0.47802887,0.00122074,0.00412000
-0.47797287,0.00091556,0.00412000
-0.47791687,0.00076296,0.00366222
-0.47786087,0.00091556,0.00412000
-0.47780487,0.00106815,0.00412000
-0.47774887,0.00137333,0.00381481
-0.47769287,0.00167852,0.00381481
-0.47763687,0.00183111,0.00396741
-0.47758087,0.00198370,0.00442518
-0.47752487,0.00198370,0.00427259
-0.47746887,0.00152593,0.00457778
-0.47741287,0.00091556,0.00473037
-0.47735687,0.00076296,0.00503555
-0.47730087,0.00076296,0.00518815
-0.47724487,0.00106815,0.00488296
-0.47718887,0.00106815,0.00473037
-0.47713287,0.00076296,0.00442518
-0.47707687,0.00106815,0.00488296
-0.47702087,0.00076296,0.00518815
-0.47696487,0.00061037,0.00518815
-0.47690887,0.00091556,0.00549333
-0.47685287,0.00106815,0.00503555
-0.47679687,0.00091556,0.00488296
-0.47674087,0.00122074,0.00503555
-0.47668487,0.00152593,0.00518815
-0.47662887,0.00122074,0.00518815
-0.47657287,0.00122074,0.00473037
-0.47651687,0.00122074,0.00518815
-0.47646087,0.00213630,0.00518815
-0.47640487,0.00228889,0.00488296
-0.47634887,0.00259407,0.00442518
-0.47629287,0.00274667,0.00457778
-0.47623687,0.00259407,0.00442518
-0.47618087,0.00274667,0.00457778
-0.47612487,0.00259407,0.00503555
-0.47606887,0.00274667,0.00503555
-0.47601287,0.00289926,0.00473037
-0.47595687,0.00305185,0.00488296
-0.47590087,0.00274667,0.00518815
-0.47584487,0.00244148,0.00503555
-0.47578887,0.00213630,0.00442518
-0.47573287,0.00198370,0.00427259
-0.47567687,0.00213630,0.00381481
-0.47562087,0.00213630,0.00442518
-0.47556487,0.00198370,0.00442518
-0.47550887,0.00183111,0.00381481
-0.47545287,0.00183111,0.00335704
-0.47539687,0.00167852,0.00350963
-0.47534087,0.00152593,0.00366222
-0.47528487,0.00152593,0.00289926
-0.47522887,0.00167852,0.00259407
-0.47517287,0.00167852,0.00244148
-0.47511687,0.00152593,0.00259407
-0.47506087,0.00152593,0.00259407
-0.47500487,0.00167852,0.00274667
-0.47494887,0.00137333,0.00305185
-0.47489287,0.00122074,0.00320444
-0.47483687,0.00167852,0.00381481
-0.47478087,0.00152593,0.00442518
-0.47472487,0.00137333,0.00412000
-0.47466887,0.00061037,0.00427259
-0.47461287,0.00076296,0.00427259
-0.47455687,0.00091556,0.00442518
-0.47450087,0.00091556,0.00412000
-0.47444487,0.00061037,0.00442518
-0.47438887,0.00091556,0.00473037
-0.47433287,0.00122074,0.00442518
-0.47427687,0.00091556,0.00427259
-0.47422087,0.00061037,0.00457778
-0.47416487,0.00061037,0.00518815
-0.47410887,0.00091556,0.00488296
-0.47405287,0.00106815,0.00503555
-0.47399687,0.00091556,0.00518815
-0.47394087,0.00122074,0.00518815
-0.47388487,0.00091556,0.00534074
-0.47382887,0.00122074,0.00518815
-0.47377287,0.00076296,0.00518815
-0.47371687,0.00106815,0.00549333
-0.47366087,0.00106815,0.00610370
-0.47360487,0.00091556,0.00610370
-0.47354887,0.00122074,0.00595111
-0.47349287,0.00106815,0.00671407
-0.47343687,0.00137333,0.00747704
-0.47338087,0.00137333,0.00732444
-0.47332487,0.00122074,0.00717185
-0.47326887,0.00137333,0.00747704
-0.47321287,0.00137333,0.00778222
-0.47315687,0.00137333,0.00717185
-0.47310087,0.00137333,0.00717185
-0.47304487,0.00122074,0.00640889
-0.47298887,0.00106815,0.00625629
-0.47293287,0.00122074,0.00671407
-0.47287687,0.00122074,0.00656148
-0.47282087,0.00122074,0.00671407
-0.47276487,0.00122074,0.00640889
-0.47270887,0.00122074,0.00625629
-0.47265287,0.00152593,0.00579852
-0.47259687,0.00122074,0.00503555
-0.47254087,0.00122074,0.00534074
-0.47248487,0.00106815,0.00518815
-0.47242887,0.00106815,0.00534074
-0.47237287,0.00091556,0.00473037
-0.47231687,0.00076296,0.00457778
-0.47226087,0.00045778,0.00457778
-0.47220487,0.00106815,0.00457778
-0.47214887,0.00045778,0.00442518
-0.47209287,0.00091556,0.00442518
-0.47203687,0.00061037,0.00412000
-0.47198087,0.00122074,0.00442518
-0.47192487,0.00076296,0.00412000
-0.47186887,0.00045778,0.00381481
-0.47181287,0.00045778,0.00381481
-0.47175687,0.00030519,0.00412000
-0.47170087,0.00030519,0.00396741
-0.47164487,0.00000000,0.00350963
-0.47158887,0.00000000,0.00427259
-0.47153287,0.00000000,0.00412000
-0.47147687,-0.00030519,0.00442518
-0.47142087,-0.00061037,0.00396741
-0.47136487,-0.00106815,0.00412000
-0.47130887,-0.00137333,0.00396741
-0.47125287,-0.00152593,0.00396741
-0.47119687,-0.00152593,0.00381481
-0.47114087,-0.00213630,0.00320444
-0.47108487,-0.00213630,0.00274667
-0.47102887,-0.00183111,0.00274667
-0.47097287,-0.00228889,0.00259407
-0.47091687,-0.00274667,0.00274667
-0.47086087,-0.00289926,0.00289926
-0.47080487,-0.00259407,0.00289926
-0.47074887,-0.00335704,0.00274667
-0.47069287,-0.00335704,0.00259407
-0.47063687,-0.00350963,0.00213630
-0.47058087,-0.00350963,0.00167852
-0.47052487,-0.00305185,0.00198370
-0.47046887,-0.00335704,0.00183111
-0.47041287,-0.00396741,0.00198370
-0.47035687,-0.00381481,0.00152593
-0.47030087,-0.00427259,0.00122074
-0.47024487,-0.00396741,0.00122074
-0.47018887,-0.00427259,0.00061037
-0.47013287,-0.00473037,0.00076296
-0.47007687,-0.00534074,0.00061037
-0.47002087,-0.00549333,0.00045778
-0.46996487,-0.00579852,0.00015259
-0.46990887,-0.00625629,0.00015259
-0.46985287,-0.00610370,0.00015259
-0.46979687,-0.00625629,0.00000000
-0.46974087,-0.00625629,-0.00015259
-0.46968487,-0.00625629,-0.00122074
-0.46962887,-0.00595111,-0.00167852
-0.46957287,-0.00579852,-0.00198370
-0.46951687,-0.00564592,-0.00167852
-0.46946087,-0.00564592,-0.00152593
-0.46940487,-0.00534074,-0.00152593
-0.46934887,-0.00488296,-0.00137333
-0.46929287,-0.00442518,-0.00091556
-0.46923687,-0.00457778,-0.00061037
-0.46918087,-0.00412000,0.00000000
-0.46912487,-0.00350963,0.00000000
-0.46906887,-0.00320444,0.00030519
-0.46901287,-0.00274667,0.00091556
-0.46895687,-0.00198370,0.00106815
-0.46890087,-0.00091556,0.00183111
-0.46884487,-0.00061037,0.00228889
-0.46878887,0.00000000,0.00289926
-0.46873287,0.00000000,0.00320444
-0.46867687,0.00030519,0.00366222
-0.46862087,0.00091556,0.00381481
-0.46856487,0.00106815,0.00457778
-0.46850887,0.00183111,0.00503555
-0.46845287,0.00228889,0.00534074
-0.46839687,0.00289926,0.00564592
-0.46834087,0.00350963,0.00610370
-0.46828487,0.00442518,0.00625629
-0.46822887,0.00488296,0.00640889
-0.46817287,0.00564592,0.00656148
-0.46811687,0.00625629,0.00656148
-0.46806087,0.00625629,0.00656148
-0.46800487,0.00640889,0.00656148
-0.46794887,0.00625629,0.00717185
-0.46789287,0.00640889,0.00808741
-0.46783687,0.00686667,0.00869778
-0.46778087,0.00732444,0.00946074
-0.46772487,0.00778222,0.00961333
-0.46766887,0.00808741,0.01007111
-0.46761287,0.00808741,0.01098666
-0.46755687,0.00839259,0.01129185
-0.46750087,0.00854518,0.01144444
-0.46744487,0.00869778,0.01129185
-0.46738887,0.00869778,0.01144444
-0.46733287,0.00930815,0.01113926
-0.46727687,0.00930815,0.01113926
-0.46722087,0.00900296,0.01144444
-0.46716487,0.00900296,0.01129185
-0.46710887,0.00824000,0.01098666
-0.46705287,0.00854518,0.01129185
-0.46699687,0.00824000,0.01113926
-0.46694087,0.00778222,0.01098666
-0.46688487,0.00747704,0.01052889
-0.46682887,0.00701926,0.01022370
-0.46677287,0.00717185,0.00946074
-0.46671687,0.00671407,0.00915555
-0.46666087,0.00625629,0.00854518
-0.46660487,0.00610370,0.00808741
-0.46654887,0.00579852,0.00778222
-0.46649287,0.00518815,0.00793481
-0.46643687,0.00457778,0.00762963
-0.46638087,0.00427259,0.00762963
-0.46632487,0.00381481,0.00717185
-0.46626887,0.00381481,0.00686667
-0.46621287,0.00381481,0.00701926
-0.46615687,0.00412000,0.00686667
-0.46610087,0.00381481,0.00610370
-0.46604487,0.00335704,0.00534074
-0.46598887,0.00289926,0.00518815
-0.46593287,0.00198370,0.00488296
-0.46587687,0.00137333,0.00442518
-0.46582087,0.00076296,0.00381481
-0.46576487,0.00030519,0.00305185
-0.46570887,-0.00015259,0.00305185
-0.46565287,-0.00091556,0.00305185
-0.46559687,-0.00106815,0.00259407
-0.46554087,-0.00213630,0.00244148
-0.46548487,-0.00213630,0.00244148
-0.46542887,-0.00274667,0.00198370
-0.46537287,-0.00335704,0.00167852
-0.46531687,-0.00335704,0.00167852
-0.46526087,-0.00412000,0.00106815
-0.46520487,-0.00473037,0.00137333
-0.46514887,-0.00442518,0.00106815
-0.46509287,-0.00442518,0.00091556
-0.46503687,-0.00503555,0.00152593
-0.46498087,-0.00549333,0.00137333
-0.46492487,-0.00534074,0.00106815
-0.46486887,-0.00549333,0.00152593
-0.46481287,-0.00579852,0.00198370
-0.46475687,-0.00579852,0.00198370
-0.46470087,-0.00549333,0.00198370
-0.46464487,-0.00564592,0.00167852
-0.46458887,-0.00564592,0.00122074
-0.46453287,-0.00518815,0.00167852
-0.46447687,-0.00503555,0.00183111
-0.46442087,-0.00503555,0.00167852
-0.46436487,-0.00503555,0.00167852
-0.46430887,-0.00457778,0.00198370
-0.46425287,-0.00442518,0.00244148
-0.46419687,-0.00396741,0.00259407
-0.46414087,-0.00366222,0.00289926
-0.46408487,-0.00305185,0.00274667
-0.46402887,-0.00274667,0.00289926
-0.46397287,-0.00228889,0.00320444
-0.46391687,-0.00167852,0.00305185
-0.46386087,-0.00122074,0.00289926
-0.46380487,-0.00061037,0.00335704
-0.46374887,0.00000000,0.00366222
-0.46369287,-0.00045778,0.00366222
-0.46363687,0.00000000,0.00396741
-0.46358087,0.00030519,0.00412000
-0.46352487,0.00091556,0.00396741
-0.46346887,0.00122074,0.00457778
-0.46341287,0.00137333,0.00442518
-0.46335687,0.00122074,0.00396741
-0.46330087,0.00183111,0.00396741
-0.46324487,0.00244148,0.00381481
-0.46318887,0.00274667,0.00473037
-0.46313287,0.00305185,0.00473037
-0.46307687,0.00320444,0.00442518
-0.46302087,0.00335704,0.00457778
-0.46296487,0.00381481,0.00473037
-0.46290887,0.00381481,0.00473037
-0.46285287,0.00412000,0.00503555
-0.46279687,0.00442518,0.00503555
-0.46274087,0.00427259,0.00442518
-0.46268487,0.00427259,0.00427259
-0.46262887,0.00442518,0.00427259
-0.46257287,0.00442518,0.00396741
-0.46251687,0.00503555,0.00412000
-0.46246087,0.00518815,0.00381481
-0.46240487,0.00488296,0.00320444
-0.46234887,0.00488296,0.00320444
-0.46229287,0.00488296,0.00335704
-0.46223687,0.00503555,0.00305185
-0.46218087,0.00457778,0.00305185
-0.46212487,0.00442518,0.00305185
-0.46206887,0.00457778,0.00320444
-0.46201287,0.00427259,0.00320444
-0.46195687,0.00412000,0.00305185
-0.46190087,0.00442518,0.00274667
-0.46184487,0.00473037,0.00289926
-0.46178887,0.00503555,0.00289926
-0.46173287,0.00473037,0.00335704
-0.46167687,0.00503555,0.00289926
-0.46162087,0.00579852,0.00274667
-0.46156487,0.00610370,0.00350963
-0.46150887,0.00579852,0.00350963
-0.46145287,0.00610370,0.00350963
-0.46139687,0.00625629,0.00274667
-0.46134087,0.00640889,0.00305185
-0.46128487,0.00640889,0.00305185
-0.46122887,0.00656148,0.00320444
-0.46117287,0.00640889,0.00274667
-0.46111687,0.00640889,0.00259407
-0.46106087,0.00625629,0.00259407
-0.46100487,0.00534074,0.00259407
-0.46094887,0.00564592,0.00289926
-0.46089287,0.00564592,0.00335704
-0.46083687,0.00534074,0.00289926
-0.46078087,0.00488296,0.00289926
-0.46072487,0.00412000,0.00274667
-0.46066887,0.00381481,0.00335704
-0.46061287,0.00427259,0.00350963
-0.46055687,0.00396741,0.00320444
-0.46050087,0.00412000,0.00289926
-0.46044487,0.00412000,0.00289926
-0.46038887,0.00442518,0.00320444
-0.46033287,0.00396741,0.00320444
-0.46027687,0.00381481,0.00289926
-0.46022087,0.00381481,0.00213630
-0.46016487,0.00366222,0.00198370
-0.46010887,0.00350963,0.00183111
-0.46005287,0.00289926,0.00137333
-0.45999687,0.00259407,0.00122074
-0.45994087,0.00228889,0.00122074
-0.45988487,0.00167852,0.00122074
-0.45982887,0.00122074,0.00106815
-0.45977287,0.00091556,0.00076296
-0.45971687,0.00045778,0.00106815
-0.45966087,-0.00045778,0.00091556
