Time,Channel A,Channel B
-0.49368466,0.02807703,-0.01098666
-0.49362866,0.02838221,-0.01129185
-0.49357266,0.02883999,-0.01159703
-0.49351666,0.02899258,-0.01159703
-0.49346066,0.02899258,-0.01190222
-0.49340466,0.02853481,-0.01174963
-0.49334866,0.02853481,-0.01190222
-0.49329266,0.02853481,-0.01205481
-0.49323666,0.02914518,-0.01236000
-0.49318066,0.02960295,-0.01174963
-0.49312466,0.02929777,-0.01190222
-0.49306866,0.02960295,-0.01190222
-0.49301266,0.02960295,-0.01159703
-0.49295666,0.02929777,-0.01174963
-0.49290066,0.02914518,-0.01174963
-0.49284466,0.02853481,-0.01205481
-0.49278866,0.02883999,-0.01159703
-0.49273266,0.02929777,-0.01174963
-0.49267666,0.02914518,-0.01159703
-0.49262066,0.02914518,-0.01129185
-0.49256466,0.02883999,-0.01129185
-0.49250866,0.02929777,-0.01129185
-0.49245266,0.02914518,-0.01144444
-0.49239666,0.02914518,-0.01098666
-0.49234066,0.02868740,-0.01052889
-0.49228466,0.02868740,-0.01068148
-0.49222866,0.02853481,-0.01083407
-0.49217266,0.02883999,-0.01098666
-0.49211666,0.02899258,-0.01098666
-0.49206066,0.02914518,-0.01052889
-0.49200466,0.02929777,-0.01037629
-0.49194866,0.02929777,-0.01052889
-0.49189266,0.02960295,-0.01068148
-0.49183666,0.02960295,-0.01037629
-0.49178066,0.02929777,-0.00976592
-0.49172466,0.02929777,-0.00930815
-0.49166866,0.02960295,-0.00900296
-0.49161266,0.02990814,-0.00946074
-0.49155666,0.03036592,-0.00869778
-0.49150066,0.03051851,-0.00839259
-0.49144466,0.03067110,-0.00839259
-0.49138866,0.03036592,-0.00900296
-0.49133266,0.03082369,-0.00885037
-0.49127666,0.03112888,-0.00869778
-0.49122066,0.03128147,-0.00946074
-0.49116466,0.03143407,-0.00961333
-0.49110866,0.03173925,-0.00961333
-0.49105266,0.03173925,-0.00915555
-0.49099666,0.03189184,-0.00930815
-0.49094066,0.03158666,-0.00930815
-0.49088466,0.03173925,-0.00946074
-0.49082866,0.03143407,-0.01037629
-0.49077266,0.03204443,-0.01068148
-0.49071666,0.03189184,-0.01068148
-0.49066066,0.03189184,-0.01098666
-0.49060466,0.03204443,-0.01098666
-0.49054866,0.03189184,-0.01144444
-0.49049266,0.03143407,-0.01144444
-0.49043666,0.03128147,-0.01159703
-0.49038066,0.03082369,-0.01190222
-0.49032466,0.03067110,-0.01129185
-0.49026866,0.03051851,-0.01144444
-0.49021266,0.03006073,-0.01190222
-0.49015666,0.03021332,-0.01174963
-0.49010066,0.02975555,-0.01144444
-0.49004466,0.02929777,-0.01113926
-0.48998866,0.02929777,-0.01144444
-0.48993266,0.02899258,-0.01174963
-0.48987666,0.02899258,-0.01174963
-0.48982066,0.02883999,-0.01144444
-0.48976466,0.02853481,-0.01144444
-0.48970866,0.02807703,-0.01113926
-0.48965266,0.02792444,-0.01098666
-0.48959666,0.02761925,-0.01083407
-0.48954066,0.02777184,-0.01083407
-0.48948466,0.02746666,-0.01113926
-0.48942866,0.02731407,-0.01052889
-0.48937266,0.02685629,-0.00961333
-0.48931666,0.02639851,-0.00961333
-0.48926066,0.02655110,-0.00930815
-0.48920466,0.02655110,-0.00930815
-0.48914866,0.02655110,-0.00930815
-0.48909266,0.02639851,-0.00930815
-0.48903666,0.02685629,-0.00869778
-0.48898066,0.02639851,-0.00869778
-0.48892466,0.02594073,-0.00839259
-0.48886866,0.02578814,-0.00778222
-0.48881266,0.02533036,-0.00793481
-0.48875666,0.02517777,-0.00778222
-0.48870066,0.02578814,-0.00808741
-0.48864466,0.02563555,-0.00808741
-0.48858866,0.02563555,-0.00747704
-0.48853266,0.02517777,-0.00732444
-0.48847666,0.02548296,-0.00717185
-0.48842066,0.02578814,-0.00686667
-0.48836466,0.02609333,-0.00701926
-0.48830866,0.02624592,-0.00656148
-0.48825266,0.02624592,-0.00656148
-0.48819666,0.02624592,-0.00671407
-0.48814066,0.02594073,-0.00625629
-0.48808466,0.02639851,-0.00579852
-0.48802866,0.02639851,-0.00595111
-0.48797266,0.02609333,-0.00549333
-0.48791666,0.02639851,-0.00534074
-0.48786066,0.02609333,-0.00534074
-0.48780466,0.02624592,-0.00518815
-0.48774866,0.02594073,-0.00534074
-0.48769266,0.02609333,-0.00473037
-0.48763666,0.02609333,-0.00503555
-0.48758066,0.02624592,-0.00518815
-0.48752466,0.02655110,-0.00488296
-0.48746866,0.02670370,-0.00518815
-0.48741266,0.02670370,-0.00503555
-0.48735666,0.02670370,-0.00457778
-0.48730066,0.02624592,-0.00396741
-0.48724466,0.02624592,-0.00381481
-0.48718866,0.02609333,-0.00335704
-0.48713266,0.02594073,-0.00366222
-0.48707666,0.02639851,-0.00350963
-0.48702066,0.02639851,-0.00366222
-0.48696466,0.02670370,-0.00381481
-0.48690866,0.02609333,-0.00335704
-0.48685266,0.02594073,-0.00305185
-0.48679666,0.02655110,-0.00289926
-0.48674066,0.02655110,-0.00289926
-0.48668466,0.02594073,-0.00320444
-0.48662866,0.02578814,-0.00274667
-0.48657266,0.02548296,-0.00274667
-0.48651666,0.02533036,-0.00305185
-0.48646066,0.02517777,-0.00274667
-0.48640466,0.02517777,-0.00259407
-0.48634866,0.02548296,-0.00274667
-0.48629266,0.02426222,-0.00335704
-0.48623666,0.02441481,-0.00320444
-0.48618066,0.02471999,-0.00335704
-0.48612466,0.02487259,-0.00350963
-0.48606866,0.02471999,-0.00350963
-0.48601266,0.02502518,-0.00350963
-0.48595666,0.02487259,-0.00335704
-0.48590066,0.02517777,-0.00381481
-0.48584466,0.02517777,-0.00366222
-0.48578866,0.02517777,-0.00427259
-0.48573266,0.02502518,-0.00473037
-0.48567666,0.02487259,-0.00473037
-0.48562066,0.02456740,-0.00442518
-0.48556466,0.02410962,-0.00503555
-0.48550866,0.02395703,-0.00518815
-0.48545266,0.02395703,-0.00564592
-0.48539666,0.02365185,-0.00579852
-0.48534066,0.02456740,-0.00579852
-0.48528466,0.02410962,-0.00625629
-0.48522866,0.02456740,-0.00610370
-0.48517266,0.02441481,-0.00625629
-0.48511666,0.02471999,-0.00686667
-0.48506066,0.02502518,-0.00701926
-0.48500466,0.02471999,-0.00717185
-0.48494866,0.02517777,-0.00747704
-0.48489266,0.02578814,-0.00747704
-0.48483666,0.02502518,-0.00762963
-0.48478066,0.02548296,-0.00778222
-0.48472466,0.02609333,-0.00793481
-0.48466866,0.02609333,-0.00854518
-0.48461266,0.02578814,-0.00824000
-0.48455666,0.02594073,-0.00869778
-0.48450066,0.02655110,-0.00854518
-0.48444466,0.02639851,-0.00885037
-0.48438866,0.02609333,-0.00885037
-0.48433266,0.02533036,-0.00976592
-0.48427666,0.02563555,-0.01007111
-0.48422066,0.02563555,-0.00991852
-0.48416466,0.02533036,-0.01007111
-0.48410866,0.02533036,-0.01007111
-0.48405266,0.02517777,-0.00991852
-0.48399666,0.02533036,-0.00991852
-0.48394066,0.02517777,-0.00961333
-0.48388466,0.02533036,-0.00961333
-0.48382866,0.02517777,-0.00991852
-0.48377266,0.02517777,-0.00976592
-0.48371666,0.02563555,-0.01007111
-0.48366066,0.02533036,-0.00961333
-0.48360466,0.02578814,-0.00930815
-0.48354866,0.02533036,-0.00946074
-0.48349266,0.02548296,-0.00900296
-0.48343666,0.02533036,-0.00915555
-0.48338066,0.02548296,-0.00915555
-0.48332466,0.02502518,-0.00885037
-0.48326866,0.02502518,-0.00900296
-0.48321266,0.02487259,-0.00946074
-0.48315666,0.02441481,-0.00930815
-0.48310066,0.02395703,-0.00900296
-0.48304466,0.02456740,-0.00930815
-0.48298866,0.02410962,-0.00915555
-0.48293266,0.02395703,-0.00930815
-0.48287666,0.02441481,-0.00885037
-0.48282066,0.02456740,-0.00854518
-0.48276466,0.02456740,-0.00824000
-0.48270866,0.02456740,-0.00839259
-0.48265266,0.02471999,-0.00808741
-0.48259666,0.02471999,-0.00808741
-0.48254066,0.02471999,-0.00747704
-0.48248466,0.02502518,-0.00717185
-0.48242866,0.02471999,-0.00747704
-0.48237266,0.02502518,-0.00762963
-0.48231666,0.02456740,-0.00732444
-0.48226066,0.02441481,-0.00793481
-0.48220466,0.02471999,-0.00778222
-0.48214866,0.02456740,-0.00793481
-0.48209266,0.02441481,-0.00824000
-0.48203666,0.02426222,-0.00869778
-0.48198066,0.02441481,-0.00869778
-0.48192466,0.02426222,-0.00869778
-0.48186866,0.02426222,-0.00915555
-0.48181266,0.02334666,-0.00930815
-0.48175666,0.02319407,-0.00976592
-0.48170066,0.02288888,-0.00991852
-0.48164466,0.02243111,-0.00976592
-0.48158866,0.02182074,-0.00976592
-0.48153266,0.02182074,-0.00961333
-0.48147666,0.02151555,-0.01022370
-0.48142066,0.02121036,-0.00976592
-0.48136466,0.02059999,-0.00961333
-0.48130866,0.02075259,-0.00961333
-0.48125266,0.02044740,-0.00976592
-0.48119666,0.02014222,-0.01007111
-0.48114066,0.01968444,-0.00961333
-0.48108466,0.01922666,-0.00991852
-0.48102866,0.01922666,-0.01052889
-0.48097266,0.01892148,-0.01037629
-0.48091666,0.01907407,-0.01007111
-0.48086066,0.01922666,-0.00991852
-0.48080466,0.01953185,-0.00991852
-0.48074866,0.02014222,-0.00946074
-0.48069266,0.01968444,-0.00885037
-0.48063666,0.01937925,-0.00854518
-0.48058066,0.01922666,-0.00808741
-0.48052466,0.01953185,-0.00824000
-0.48046866,0.01983703,-0.00778222
-0.48041266,0.01998962,-0.00732444
-0.48035666,0.01998962,-0.00686667
-0.48030066,0.02029481,-0.00656148
-0.48024466,0.02075259,-0.00610370
-0.48018866,0.02059999,-0.00595111
-0.48013266,0.02090518,-0.00564592
-0.48007666,0.02136296,-0.00518815
-0.48002066,0.02197333,-0.00488296
-0.47996466,0.02212592,-0.00473037
-0.47990866,0.02182074,-0.00473037
-0.47985266,0.02166814,-0.00488296
-0.47979666,0.02182074,-0.00503555
-0.47974066,0.02212592,-0.00488296
-0.47968466,0.02258370,-0.00473037
-0.47962866,0.02273629,-0.00488296
-0.47957266,0.02304148,-0.00503555
-0.47951666,0.02288888,-0.00518815
-0.47946066,0.02288888,-0.00488296
-0.47940466,0.02319407,-0.00488296
-0.47934866,0.02319407,-0.00518815
-0.47929266,0.02349925,-0.00534074
-0.47923666,0.02380444,-0.00595111
-0.47918066,0.02410962,-0.00625629
-0.47912466,0.02380444,-0.00671407
-0.47906866,0.02334666,-0.00686667
-0.47901266,0.02319407,-0.00701926
-0.47895666,0.02243111,-0.00762963
-0.47890066,0.02227851,-0.00808741
-0.47884466,0.02258370,-0.00854518
-0.47878866,0.02212592,-0.00869778
-0.47873266,0.02212592,-0.00869778
-0.47867666,0.02182074,-0.00885037
-0.47862066,0.02151555,-0.00900296
-0.47856466,0.02151555,-0.00991852
-0.47850866,0.02121036,-0.00991852
-0.47845266,0.02121036,-0.00991852
-0.47839666,0.02166814,-0.00946074
-0.47834066,0.02136296,-0.00961333
-0.47828466,0.02136296,-0.00991852
-0.47822866,0.02136296,-0.01052889
-0.47817266,0.02136296,-0.01052889
-0.47811666,0.02182074,-0.01037629
-0.47806066,0.02243111,-0.01022370
-0.47800466,0.02227851,-0.00991852
-0.47794866,0.02197333,-0.01022370
-0.47789266,0.02182074,-0.01068148
-0.47783666,0.02182074,-0.01083407
-0.47778066,0.02212592,-0.01113926
-0.47772466,0.02182074,-0.01129185
-0.47766866,0.02212592,-0.01174963
-0.47761266,0.02212592,-0.01205481
-0.47755666,0.02182074,-0.01251259
-0.47750066,0.02166814,-0.01236000
-0.47744466,0.02090518,-0.01190222
-0.47738866,0.02044740,-0.01190222
-0.47733266,0.02014222,-0.01174963
-0.47727666,0.01998962,-0.01220740
-0.47722066,0.01998962,-0.01236000
-0.47716466,0.02014222,-0.01236000
-0.47710866,0.02029481,-0.01251259
-0.47705266,0.02029481,-0.01297037
-0.47699666,0.02075259,-0.01327555
-0.47694066,0.02044740,-0.01312296
-0.47688466,0.02075259,-0.01312296
-0.47682866,0.02075259,-0.01312296
-0.47677266,0.02105777,-0.01266518
-0.47671666,0.02105777,-0.01251259
-0.47666066,0.02105777,-0.01236000
-0.47660466,0.02136296,-0.01281777
-0.47654866,0.02182074,-0.01266518
-0.47649266,0.02166814,-0.01281777
-0.47643666,0.02166814,-0.01281777
-0.47638066,0.02166814,-0.01266518
-0.47632466,0.02182074,-0.01251259
-0.47626866,0.02182074,-0.01205481
-0.47621266,0.02227851,-0.01220740
-0.47615666,0.02243111,-0.01220740
-0.47610066,0.02212592,-0.01113926
-0.47604466,0.02273629,-0.01052889
-0.47598866,0.02304148,-0.01037629
-0.47593266,0.02319407,-0.01007111
-0.47587666,0.02288888,-0.00946074
-0.47582066,0.02304148,-0.00915555
-0.47576466,0.02365185,-0.00885037
-0.47570866,0.02380444,-0.00854518
-0.47565266,0.02441481,-0.00839259
-0.47559666,0.02456740,-0.00824000
-0.47554066,0.02471999,-0.00839259
-0.47548466,0.02441481,-0.00824000
-0.47542866,0.02441481,-0.00808741
-0.47537266,0.02456740,-0.00824000
-0.47531666,0.02471999,-0.00808741
-0.47526066,0.02471999,-0.00747704
-0.47520466,0.02441481,-0.00701926
-0.47514866,0.02471999,-0.00747704
-0.47509266,0.02441481,-0.00732444
-0.47503666,0.02395703,-0.00701926
-0.47498066,0.02395703,-0.00717185
-0.47492466,0.02410962,-0.00701926
-0.47486866,0.02410962,-0.00701926
-0.47481266,0.02380444,-0.00732444
-0.47475666,0.02349925,-0.00701926
-0.47470066,0.02334666,-0.00640889
-0.47464466,0.02334666,-0.00595111
-0.47458866,0.02319407,-0.00579852
-0.47453266,0.02319407,-0.00579852
-0.47447666,0.02273629,-0.00579852
-0.47442066,0.02227851,-0.00549333
-0.47436466,0.02227851,-0.00503555
-0.47430866,0.02273629,-0.00488296
-0.47425266,0.02243111,-0.00503555
-0.47419666,0.02273629,-0.00442518
-0.47414066,0.02349925,-0.00457778
-0.47408466,0.02395703,-0.00473037
-0.47402866,0.02410962,-0.00427259
-0.47397266,0.02441481,-0.00381481
-0.47391666,0.02441481,-0.00412000
-0.47386066,0.02471999,-0.00427259
-0.47380466,0.02456740,-0.00457778
-0.47374866,0.02456740,-0.00412000
-0.47369266,0.02517777,-0.00381481
-0.47363666,0.02517777,-0.00366222
-0.47358066,0.02487259,-0.00320444
-0.47352466,0.02517777,-0.00350963
-0.47346866,0.02517777,-0.00305185
-0.47341266,0.02517777,-0.00320444
-0.47335666,0.02517777,-0.00320444
-0.47330066,0.02517777,-0.00350963
-0.47324466,0.02578814,-0.00396741
-0.47318866,0.02624592,-0.00366222
-0.47313266,0.02655110,-0.00381481
-0.47307666,0.02639851,-0.00412000
-0.47302066,0.02609333,-0.00366222
-0.47296466,0.02594073,-0.00412000
-0.47290866,0.02609333,-0.00442518
-0.47285266,0.02624592,-0.00457778
-0.47279666,0.02624592,-0.00427259
-0.47274066,0.02624592,-0.00473037
-0.47268466,0.02609333,-0.00518815
-0.47262866,0.02624592,-0.00549333
-0.47257266,0.02609333,-0.00564592
-0.47251666,0.02563555,-0.00656148
-0.47246066,0.02563555,-0.00656148
-0.47240466,0.02533036,-0.00701926
-0.47234866,0.02502518,-0.00717185
-0.47229266,0.02456740,-0.00717185
-0.47223666,0.02426222,-0.00778222
-0.47218066,0.02380444,-0.00824000
-0.47212466,0.02380444,-0.00808741
-0.47206866,0.02304148,-0.00824000
-0.47201266,0.02288888,-0.00762963
-0.47195666,0.02334666,-0.00793481
-0.47190066,0.02334666,-0.00839259
-0.47184466,0.02349925,-0.00854518
-0.47178866,0.02334666,-0.00839259
-0.47173266,0.02319407,-0.00747704
-0.47167666,0.02319407,-0.00778222
-0.47162066,0.02334666,-0.00778222
-0.47156466,0.02319407,-0.00701926
-0.47150866,0.02365185,-0.00656148
-0.47145266,0.02334666,-0.00610370
-0.47139666,0.02334666,-0.00595111
-0.47134066,0.02319407,-0.00564592
-0.47128466,0.02288888,-0.00518815
-0.47122866,0.02365185,-0.00518815
-0.47117266,0.02410962,-0.00473037
-0.47111666,0.02410962,-0.00457778
-0.47106066,0.02395703,-0.00442518
-0.47100466,0.02487259,-0.00473037
-0.47094866,0.02471999,-0.00488296
-0.47089266,0.02517777,-0.00488296
-0.47083666,0.02594073,-0.00518815
-0.47078066,0.02578814,-0.00534074
-0.47072466,0.02624592,-0.00549333
-0.47066866,0.02609333,-0.00564592
-0.47061266,0.02563555,-0.00534074
-0.47055666,0.02563555,-0.00503555
-0.47050066,0.02578814,-0.00473037
-0.47044466,0.02578814,-0.00518815
-0.47038866,0.02578814,-0.00549333
-0.47033266,0.02578814,-0.00564592
-0.47027666,0.02624592,-0.00534074
-0.47022066,0.02624592,-0.00595111
-0.47016466,0.02609333,-0.00595111
-0.47010866,0.02594073,-0.00579852
-0.47005266,0.02594073,-0.00579852
-0.46999666,0.02655110,-0.00625629
-0.46994066,0.02655110,-0.00656148
-0.46988466,0.02670370,-0.00640889
-0.46982866,0.02716147,-0.00656148
-0.46977266,0.02731407,-0.00717185
-0.46971666,0.02700888,-0.00762963
-0.46966066,0.02670370,-0.00793481
-0.46960466,0.02624592,-0.00762963
-0.46954866,0.02609333,-0.00793481
-0.46949266,0.02624592,-0.00762963
-0.46943666,0.02533036,-0.00762963
-0.46938066,0.02533036,-0.00778222
-0.46932466,0.02578814,-0.00793481
-0.46926866,0.02609333,-0.00793481
-0.46921266,0.02548296,-0.00778222
-0.46915666,0.02578814,-0.00717185
-0.46910066,0.02563555,-0.00701926
-0.46904466,0.02502518,-0.00671407
-0.46898866,0.02548296,-0.00671407
-0.46893266,0.02517777,-0.00625629
-0.46887666,0.02563555,-0.00625629
-0.46882066,0.02609333,-0.00656148
-0.46876466,0.02563555,-0.00656148
-0.46870866,0.02594073,-0.00671407
-0.46865266,0.02639851,-0.00625629
-0.46859666,0.02700888,-0.00595111
-0.46854066,0.02700888,-0.00610370
-0.46848466,0.02655110,-0.00595111
-0.46842866,0.02670370,-0.00564592
-0.46837266,0.02624592,-0.00534074
-0.46831666,0.02655110,-0.00503555
-0.46826066,0.02639851,-0.00488296
-0.46820466,0.02624592,-0.00473037
-0.46814866,0.02578814,-0.00488296
-0.46809266,0.02517777,-0.00534074
-0.46803666,0.02471999,-0.00549333
-0.46798066,0.02456740,-0.00564592
-0.46792466,0.02456740,-0.00595111
-0.46786866,0.02471999,-0.00610370
-0.46781266,0.02441481,-0.00686667
-0.46775666,0.02441481,-0.00747704
-0.46770066,0.02456740,-0.00762963
-0.46764466,0.02502518,-0.00793481
-0.46758866,0.02502518,-0.00824000
-0.46753266,0.02487259,-0.00808741
-0.46747666,0.02471999,-0.00793481
-0.46742066,0.02487259,-0.00793481
-0.46736466,0.02471999,-0.00793481
-0.46730866,0.02456740,-0.00778222
-0.46725266,0.02426222,-0.00793481
-0.46719666,0.02395703,-0.00793481
-0.46714066,0.02395703,-0.00808741
-0.46708466,0.02365185,-0.00824000
-0.46702866,0.02365185,-0.00778222
-0.46697266,0.02426222,-0.00808741
-0.46691666,0.02380444,-0.00793481
-0.46686066,0.02349925,-0.00808741
-0.46680466,0.02273629,-0.00793481
-0.46674866,0.02288888,-0.00762963
-0.46669266,0.02319407,-0.00778222
-0.46663666,0.02304148,-0.00854518
-0.46658066,0.02334666,-0.00839259
-0.46652466,0.02304148,-0.00839259
-0.46646866,0.02273629,-0.00900296
-0.46641266,0.02273629,-0.00930815
-0.46635666,0.02319407,-0.00976592
-0.46630066,0.02395703,-0.00915555
-0.46624466,0.02426222,-0.00946074
-0.46618866,0.02456740,-0.00946074
-0.46613266,0.02471999,-0.00930815
-0.46607666,0.02441481,-0.00961333
-0.46602066,0.02471999,-0.00991852
-0.46596466,0.02502518,-0.00976592
-0.46590866,0.02502518,-0.01007111
-0.46585266,0.02487259,-0.01068148
-0.46579666,0.02487259,-0.01083407
-0.46574066,0.02487259,-0.01113926
-0.46568466,0.02502518,-0.01174963
-0.46562866,0.02441481,-0.01251259
-0.46557266,0.02471999,-0.01312296
-0.46551666,0.02487259,-0.01388592
-0.46546066,0.02548296,-0.01358074
-0.46540466,0.02563555,-0.01358074
-0.46534866,0.02578814,-0.01327555
-0.46529266,0.02563555,-0.01327555
-0.46523666,0.02578814,-0.01373333
-0.46518066,0.02548296,-0.01342814
-0.46512466,0.02578814,-0.01403851
-0.46506866,0.02563555,-0.01434370
-0.46501266,0.02609333,-0.01419111
-0.46495666,0.02578814,-0.01480148
-0.46490066,0.02533036,-0.01480148
-0.46484466,0.02533036,-0.01449629
-0.46478866,0.02594073,-0.01510666
-0.46473266,0.02609333,-0.01480148
-0.46467666,0.02655110,-0.01510666
-0.46462066,0.02639851,-0.01495407
-0.46456466,0.02685629,-0.01434370
-0.46450866,0.02624592,-0.01464888
-0.46445266,0.02609333,-0.01449629
-0.46439666,0.02578814,-0.01419111
-0.46434066,0.02578814,-0.01449629
-0.46428466,0.02609333,-0.01434370
-0.46422866,0.02609333,-0.01419111
-0.46417266,0.02594073,-0.01403851
-0.46411666,0.02533036,-0.01403851
-0.46406066,0.02517777,-0.01327555
-0.46400466,0.02487259,-0.01281777
-0.46394866,0.02487259,-0.01327555
-0.46389266,0.02426222,-0.01281777
-0.46383666,0.02395703,-0.01251259
-0.46378066,0.02349925,-0.01205481
-0.46372466,0.02349925,-0.01159703
-0.46366866,0.02319407,-0.01113926
-0.46361266,0.02319407,-0.01144444
-0.46355666,0.02319407,-0.01098666
-0.46350066,0.02349925,-0.01098666
-0.46344466,0.02334666,-0.01083407
-0.46338866,0.02258370,-0.01068148
-0.46333266,0.02243111,-0.00991852
-0.46327666,0.02227851,-0.00930815
-0.46322066,0.02212592,-0.00900296
-0.46316466,0.02182074,-0.00808741
-0.46310866,0.02227851,-0.00762963
-0.46305266,0.02227851,-0.00717185
-0.46299666,0.02182074,-0.00671407
-0.46294066,0.02197333,-0.00686667
-0.46288466,0.02182074,-0.00625629
-0.46282866,0.02182074,-0.00610370
-0.46277266,0.02151555,-0.00625629
-0.46271666,0.02166814,-0.00579852
-0.46266066,0.02182074,-0.00488296
-0.46260466,0.02151555,-0.00457778
-0.46254866,0.02151555,-0.00381481
-0.46249266,0.02121036,-0.00289926
-0.46243666,0.02151555,-0.00213630
-0.46238066,0.02075259,-0.00198370
-0.46232466,0.02105777,-0.00167852
-0.46226866,0.02044740,-0.00183111
-0.46221266,0.02044740,-0.00183111
-0.46215666,0.02029481,-0.00137333
-0.46210066,0.02029481,-0.00137333
-0.46204466,0.02075259,-0.00091556
-0.46198866,0.02075259,-0.00106815
-0.46193266,0.02105777,-0.00061037
-0.46187666,0.02014222,-0.00076296
-0.46182066,0.01968444,-0.00030519
-0.46176466,0.01953185,-0.00076296
-0.46170866,0.01907407,-0.00122074
-0.46165266,0.01846370,-0.00122074
-0.46159666,0.01907407,-0.00152593
-0.46154066,0.01922666,-0.00198370
-0.46148466,0.01953185,-0.00198370
-0.46142866,0.01937925,-0.00259407
-0.46137266,0.01922666,-0.00289926
-0.46131666,0.01922666,-0.00305185
-0.46126066,0.01922666,-0.00381481
-0.46120466,0.01907407,-0.00350963
-0.46114866,0.01861629,-0.00366222
-0.46109266,0.01846370,-0.00320444
-0.46103666,0.01846370,-0.00320444
