Time,Channel A,Channel B
-0.49368762,-0.00320444,-0.00030519
-0.49363162,-0.00320444,-0.00091556
-0.49357562,-0.00305185,-0.00091556
-0.49351962,-0.00350963,-0.00137333
-0.49346362,-0.00335704,-0.00167852
-0.49340762,-0.00350963,-0.00244148
-0.49335162,-0.00350963,-0.00350963
-0.49329562,-0.00366222,-0.00381481
-0.49323962,-0.00335704,-0.00396741
-0.49318362,-0.00335704,-0.00473037
-0.49312762,-0.00350963,-0.00503555
-0.49307162,-0.00335704,-0.00488296
-0.49301562,-0.00289926,-0.00473037
-0.49295962,-0.00274667,-0.00473037
-0.49290362,-0.00289926,-0.00457778
-0.49284762,-0.00320444,-0.00427259
-0.49279162,-0.00350963,-0.00412000
-0.49273562,-0.00396741,-0.00381481
-0.49267962,-0.00427259,-0.00335704
-0.49262362,-0.00427259,-0.00289926
-0.49256762,-0.00442518,-0.00274667
-0.49251162,-0.00457778,-0.00228889
-0.49245562,-0.00534074,-0.00213630
-0.49239962,-0.00503555,-0.00198370
-0.49234362,-0.00564592,-0.00137333
-0.49228762,-0.00656148,-0.00152593
-0.49223162,-0.00717185,-0.00198370
-0.49217562,-0.00778222,-0.00198370
-0.49211962,-0.00808741,-0.00198370
-0.49206362,-0.00854518,-0.00213630
-0.49200762,-0.00900296,-0.00167852
-0.49195162,-0.00961333,-0.00167852
-0.49189562,-0.00991852,-0.00122074
-0.49183962,-0.01052889,-0.00198370
-0.49178362,-0.01068148,-0.00213630
-0.49172762,-0.01068148,-0.00244148
-0.49167162,-0.01068148,-0.00228889
-0.49161562,-0.01098666,-0.00289926
-0.49155962,-0.01129185,-0.00274667
-0.49150362,-0.01159703,-0.00320444
-0.49144762,-0.01190222,-0.00366222
-0.49139162,-0.01174963,-0.00412000
-0.49133562,-0.01159703,-0.00412000
-0.49127962,-0.01190222,-0.00457778
-0.49122362,-0.01266518,-0.00549333
-0.49116762,-0.01297037,-0.00564592
-0.49111162,-0.01297037,-0.00640889
-0.49105562,-0.01251259,-0.00701926
-0.49099962,-0.01205481,-0.00732444
-0.49094362,-0.01236000,-0.00747704
-0.49088762,-0.01174963,-0.00778222
-0.49083162,-0.01159703,-0.00793481
-0.49077562,-0.01129185,-0.00793481
-0.49071962,-0.01144444,-0.00793481
-0.49066362,-0.01083407,-0.00762963
-0.49060762,-0.01098666,-0.00778222
-0.49055162,-0.01098666,-0.00808741
-0.49049562,-0.01022370,-0.00778222
-0.49043962,-0.00976592,-0.00717185
-0.49038362,-0.00961333,-0.00640889
-0.49032762,-0.00900296,-0.00656148
-0.49027162,-0.00854518,-0.00640889
-0.49021562,-0.00778222,-0.00625629
-0.49015962,-0.00701926,-0.00534074
-0.49010362,-0.00686667,-0.00473037
-0.49004762,-0.00656148,-0.00350963
-0.48999162,-0.00671407,-0.00289926
-0.48993562,-0.00640889,-0.00213630
-0.48987962,-0.00625629,-0.00167852
-0.48982362,-0.00625629,-0.00045778
-0.48976762,-0.00656148,0.00000000
-0.48971162,-0.00625629,0.00000000
-0.48965562,-0.00610370,0.00000000
-0.48959962,-0.00625629,0.00015259
-0.48954362,-0.00717185,0.00030519
-0.48948762,-0.00717185,0.00015259
-0.48943162,-0.00671407,0.00030519
-0.48937562,-0.00640889,-0.00015259
-0.48931962,-0.00640889,0.00015259
-0.48926362,-0.00656148,0.00000000
-0.48920762,-0.00640889,-0.00030519
-0.48915162,-0.00625629,-0.00076296
-0.48909562,-0.00595111,-0.00137333
-0.48903962,-0.00610370,-0.00183111
-0.48898362,-0.00595111,-0.00213630
-0.48892762,-0.00579852,-0.00259407
-0.48887162,-0.00579852,-0.00289926
-0.48881562,-0.00549333,-0.00259407
-0.48875962,-0.00534074,-0.00289926
-0.48870362,-0.00564592,-0.00320444
-0.48864762,-0.00488296,-0.00320444
-0.48859162,-0.00473037,-0.00381481
-0.48853562,-0.00488296,-0.00381481
-0.48847962,-0.00488296,-0.00305185
-0.48842362,-0.00503555,-0.00228889
-0.48836762,-0.00534074,-0.00213630
-0.48831162,-0.00518815,-0.00213630
-0.48825562,-0.00457778,-0.00228889
-0.48819962,-0.00427259,-0.00198370
-0.48814362,-0.00412000,-0.00198370
-0.48808762,-0.00442518,-0.00183111
-0.48803162,-0.00412000,-0.00213630
-0.48797562,-0.00381481,-0.00183111
-0.48791962,-0.00366222,-0.00106815
-0.48786362,-0.00350963,-0.00045778
-0.48780762,-0.00350963,0.00000000
-0.48775162,-0.00274667,0.00000000
-0.48769562,-0.00289926,0.00045778
-0.48763962,-0.00320444,0.00076296
-0.48758362,-0.00320444,0.00137333
-0.48752762,-0.00366222,0.00183111
-0.48747162,-0.00320444,0.00198370
-0.48741562,-0.00350963,0.00198370
-0.48735962,-0.00320444,0.00259407
-0.48730362,-0.00396741,0.00305185
-0.48724762,-0.00427259,0.00305185
-0.48719162,-0.00457778,0.00274667
-0.48713562,-0.00473037,0.00289926
-0.48707962,-0.00488296,0.00259407
-0.48702362,-0.00518815,0.00213630
-0.48696762,-0.00457778,0.00167852
-0.48691162,-0.00457778,0.00167852
-0.48685562,-0.00473037,0.00137333
-0.48679962,-0.00503555,0.00167852
-0.48674362,-0.00412000,0.00167852
-0.48668762,-0.00427259,0.00091556
-0.48663162,-0.00396741,0.00000000
-0.48657562,-0.00381481,-0.00076296
-0.48651962,-0.00381481,-0.00122074
-0.48646362,-0.00381481,-0.00106815
-0.48640762,-0.00335704,-0.00152593
-0.48635162,-0.00350963,-0.00167852
-0.48629562,-0.00289926,-0.00137333
-0.48623962,-0.00259407,-0.00122074
-0.48618362,-0.00259407,-0.00137333
-0.48612762,-0.00274667,-0.00167852
-0.48607162,-0.00320444,-0.00137333
-0.48601562,-0.00320444,-0.00137333
-0.48595962,-0.00320444,-0.00106815
-0.48590362,-0.00274667,-0.00137333
-0.48584762,-0.00259407,-0.00091556
-0.48579162,-0.00228889,-0.00091556
-0.48573562,-0.00183111,-0.00106815
-0.48567962,-0.00213630,-0.00091556
-0.48562362,-0.00198370,-0.00091556
-0.48556762,-0.00213630,-0.00091556
-0.48551162,-0.00167852,-0.00091556
-0.48545562,-0.00152593,-0.00076296
-0.48539962,-0.00106815,-0.00106815
-0.48534362,-0.00076296,-0.00137333
-0.48528762,-0.00076296,-0.00122074
-0.48523162,-0.00091556,-0.00106815
-0.48517562,-0.00137333,-0.00061037
-0.48511962,-0.00137333,-0.00106815
-0.48506362,-0.00167852,-0.00122074
-0.48500762,-0.00152593,-0.00167852
-0.48495162,-0.00198370,-0.00244148
-0.48489562,-0.00228889,-0.00244148
-0.48483962,-0.00244148,-0.00259407
-0.48478362,-0.00289926,-0.00228889
-0.48472762,-0.00289926,-0.00213630
-0.48467162,-0.00289926,-0.00289926
-0.48461562,-0.00305185,-0.00320444
-0.48455962,-0.00335704,-0.00350963
-0.48450362,-0.00381481,-0.00350963
-0.48444762,-0.00366222,-0.00381481
-0.48439162,-0.00366222,-0.00412000
-0.48433562,-0.00366222,-0.00427259
-0.48427962,-0.00305185,-0.00488296
-0.48422362,-0.00305185,-0.00442518
-0.48416762,-0.00305185,-0.00503555
-0.48411162,-0.00366222,-0.00427259
-0.48405562,-0.00366222,-0.00518815
-0.48399962,-0.00366222,-0.00488296
-0.48394362,-0.00350963,-0.00518815
-0.48388762,-0.00320444,-0.00503555
-0.48383162,-0.00320444,-0.00457778
-0.48377562,-0.00320444,-0.00412000
-0.48371962,-0.00305185,-0.00381481
-0.48366362,-0.00335704,-0.00335704
-0.48360762,-0.00366222,-0.00259407
-0.48355162,-0.00396741,-0.00198370
-0.48349562,-0.00412000,-0.00198370
-0.48343962,-0.00396741,-0.00213630
-0.48338362,-0.00381481,-0.00244148
-0.48332762,-0.00396741,-0.00213630
-0.48327162,-0.00381481,-0.00183111
-0.48321562,-0.00396741,-0.00213630
-0.48315962,-0.00427259,-0.00152593
-0.48310362,-0.00381481,-0.00198370
-0.48304762,-0.00412000,-0.00152593
-0.48299162,-0.00350963,-0.00244148
-0.48293562,-0.00335704,-0.00289926
-0.48287962,-0.00320444,-0.00305185
-0.48282362,-0.00366222,-0.00289926
-0.48276762,-0.00335704,-0.00335704
-0.48271162,-0.00305185,-0.00366222
-0.48265562,-0.00335704,-0.00366222
-0.48259962,-0.00305185,-0.00350963
-0.48254362,-0.00244148,-0.00366222
-0.48248762,-0.00259407,-0.00350963
-0.48243162,-0.00228889,-0.00412000
-0.48237562,-0.00259407,-0.00442518
-0.48231962,-0.00183111,-0.00457778
-0.48226362,-0.00167852,-0.00396741
-0.48220762,-0.00137333,-0.00412000
-0.48215162,-0.00106815,-0.00350963
-0.48209562,-0.00106815,-0.00366222
-0.48203962,-0.00106815,-0.00320444
-0.48198362,-0.00076296,-0.00350963
-0.48192762,-0.00076296,-0.00350963
-0.48187162,-0.00030519,-0.00381481
-0.48181562,-0.00015259,-0.00396741
-0.48175962,-0.00030519,-0.00381481
-0.48170362,0.00000000,-0.00366222
-0.48164762,0.00030519,-0.00320444
-0.48159162,0.00091556,-0.00259407
-0.48153562,0.00076296,-0.00213630
-0.48147962,0.00076296,-0.00198370
-0.48142362,0.00137333,-0.00167852
-0.48136762,0.00167852,-0.00091556
-0.48131162,0.00198370,-0.00015259
-0.48125562,0.00228889,-0.00015259
-0.48119962,0.00198370,0.00045778
-0.48114362,0.00183111,0.00091556
-0.48108762,0.00198370,0.00152593
-0.48103162,0.00228889,0.00183111
-0.48097562,0.00198370,0.00198370
-0.48091962,0.00213630,0.00198370
-0.48086362,0.00213630,0.00167852
-0.48080762,0.00198370,0.00137333
-0.48075162,0.00167852,0.00122074
-0.48069562,0.00106815,0.00137333
-0.48063962,0.00106815,0.00106815
-0.48058362,0.00152593,0.00076296
-0.48052762,0.00106815,0.00000000
-0.48047162,0.00076296,-0.00061037
-0.48041562,0.00030519,-0.00152593
-0.48035962,0.00000000,-0.00244148
-0.48030362,-0.00015259,-0.00305185
-0.48024762,-0.00045778,-0.00412000
-0.48019162,-0.00045778,-0.00473037
-0.48013562,-0.00015259,-0.00503555
-0.48007962,-0.00061037,-0.00534074
-0.48002362,-0.00122074,-0.00549333
-0.47996762,-0.00091556,-0.00625629
-0.47991162,-0.00091556,-0.00656148
-0.47985562,-0.00106815,-0.00701926
-0.47979962,-0.00152593,-0.00793481
-0.47974362,-0.00152593,-0.00885037
-0.47968762,-0.00198370,-0.00930815
-0.47963162,-0.00228889,-0.00900296
-0.47957562,-0.00289926,-0.00915555
-0.47951962,-0.00289926,-0.00900296
-0.47946362,-0.00274667,-0.00946074
-0.47940762,-0.00274667,-0.00915555
-0.47935162,-0.00228889,-0.00854518
-0.47929562,-0.00274667,-0.00793481
-0.47923962,-0.00289926,-0.00778222
-0.47918362,-0.00274667,-0.00701926
-0.47912762,-0.00305185,-0.00686667
-0.47907162,-0.00305185,-0.00595111
-0.47901562,-0.00305185,-0.00518815
-0.47895962,-0.00305185,-0.00473037
-0.47890362,-0.00228889,-0.00442518
-0.47884762,-0.00244148,-0.00350963
-0.47879162,-0.00259407,-0.00274667
-0.47873562,-0.00244148,-0.00183111
-0.47867962,-0.00213630,-0.00152593
-0.47862362,-0.00259407,-0.00061037
-0.47856762,-0.00259407,-0.00030519
-0.47851162,-0.00259407,0.00045778
-0.47845562,-0.00228889,0.00061037
-0.47839962,-0.00289926,0.00076296
-0.47834362,-0.00350963,0.00122074
-0.47828762,-0.00335704,0.00167852
-0.47823162,-0.00320444,0.00137333
-0.47817562,-0.00305185,0.00198370
-0.47811962,-0.00366222,0.00198370
-0.47806362,-0.00350963,0.00183111
-0.47800762,-0.00320444,0.00213630
-0.47795162,-0.00305185,0.00274667
-0.47789562,-0.00305185,0.00259407
-0.47783962,-0.00320444,0.00259407
-0.47778362,-0.00259407,0.00228889
-0.47772762,-0.00244148,0.00183111
-0.47767162,-0.00259407,0.00228889
-0.47761562,-0.00259407,0.00167852
-0.47755962,-0.00305185,0.00122074
-0.47750362,-0.00259407,0.00076296
-0.47744762,-0.00244148,0.00045778
-0.47739162,-0.00228889,0.00045778
-0.47733562,-0.00183111,0.00061037
-0.47727962,-0.00198370,0.00122074
-0.47722362,-0.00228889,0.00091556
-0.47716762,-0.00259407,0.00076296
-0.47711162,-0.00289926,0.00091556
-0.47705562,-0.00305185,0.00106815
-0.47699962,-0.00305185,0.00091556
-0.47694362,-0.00289926,0.00091556
-0.47688762,-0.00305185,0.00152593
-0.47683162,-0.00274667,0.00213630
-0.47677562,-0.00350963,0.00244148
-0.47671962,-0.00350963,0.00259407
-0.47666362,-0.00381481,0.00335704
-0.47660762,-0.00350963,0.00396741
-0.47655162,-0.00320444,0.00396741
-0.47649562,-0.00305185,0.00442518
-0.47643962,-0.00335704,0.00488296
-0.47638362,-0.00366222,0.00518815
-0.47632762,-0.00350963,0.00534074
-0.47627162,-0.00366222,0.00595111
-0.47621562,-0.00396741,0.00610370
-0.47615962,-0.00396741,0.00595111
-0.47610362,-0.00381481,0.00625629
-0.47604762,-0.00381481,0.00625629
-0.47599162,-0.00396741,0.00671407
-0.47593562,-0.00457778,0.00701926
-0.47587962,-0.00473037,0.00701926
-0.47582362,-0.00534074,0.00686667
-0.47576762,-0.00534074,0.00686667
-0.47571162,-0.00595111,0.00717185
-0.47565562,-0.00610370,0.00732444
-0.47559962,-0.00671407,0.00656148
-0.47554362,-0.00701926,0.00656148
-0.47548762,-0.00701926,0.00564592
-0.47543162,-0.00701926,0.00549333
-0.47537562,-0.00701926,0.00564592
-0.47531962,-0.00762963,0.00595111
-0.47526362,-0.00762963,0.00549333
-0.47520762,-0.00808741,0.00564592
-0.47515162,-0.00854518,0.00610370
-0.47509562,-0.00839259,0.00640889
-0.47503962,-0.00793481,0.00579852
-0.47498362,-0.00747704,0.00579852
-0.47492762,-0.00732444,0.00564592
-0.47487162,-0.00747704,0.00549333
-0.47481562,-0.00717185,0.00518815
-0.47475962,-0.00717185,0.00518815
-0.47470362,-0.00762963,0.00534074
-0.47464762,-0.00717185,0.00549333
-0.47459162,-0.00732444,0.00549333
-0.47453562,-0.00686667,0.00534074
-0.47447962,-0.00701926,0.00534074
-0.47442362,-0.00656148,0.00549333
-0.47436762,-0.00656148,0.00518815
-0.47431162,-0.00671407,0.00518815
-0.47425562,-0.00656148,0.00503555
-0.47419962,-0.00640889,0.00473037
-0.47414362,-0.00595111,0.00412000
-0.47408762,-0.00595111,0.00412000
-0.47403162,-0.00518815,0.00381481
-0.47397562,-0.00549333,0.00366222
-0.47391962,-0.00503555,0.00320444
-0.47386362,-0.00534074,0.00305185
-0.47380762,-0.00488296,0.00305185
-0.47375162,-0.00488296,0.00244148
-0.47369562,-0.00442518,0.00213630
-0.47363962,-0.00442518,0.00198370
-0.47358362,-0.00412000,0.00183111
-0.47352762,-0.00320444,0.00122074
-0.47347162,-0.00289926,0.00106815
-0.47341562,-0.00274667,0.00076296
-0.47335962,-0.00244148,0.00030519
-0.47330362,-0.00259407,0.00000000
-0.47324762,-0.00289926,0.00000000
-0.47319162,-0.00259407,0.00000000
-0.47313562,-0.00228889,0.00000000
-0.47307962,-0.00244148,-0.00030519
-0.47302362,-0.00274667,-0.00015259
-0.47296762,-0.00274667,0.00000000
-0.47291162,-0.00244148,-0.00061037
-0.47285562,-0.00259407,-0.00045778
-0.47279962,-0.00244148,-0.00030519
-0.47274362,-0.00244148,0.00000000
-0.47268762,-0.00244148,-0.00015259
-0.47263162,-0.00289926,-0.00045778
-0.47257562,-0.00305185,-0.00015259
-0.47251962,-0.00289926,0.00000000
-0.47246362,-0.00259407,0.00030519
-0.47240762,-0.00259407,0.00015259
-0.47235162,-0.00259407,0.00015259
-0.47229562,-0.00228889,0.00015259
-0.47223962,-0.00259407,0.00076296
-0.47218362,-0.00259407,0.00106815
-0.47212762,-0.00244148,0.00106815
-0.47207162,-0.00244148,0.00106815
-0.47201562,-0.00213630,0.00122074
-0.47195962,-0.00198370,0.00137333
-0.47190362,-0.00228889,0.00137333
-0.47184762,-0.00259407,0.00137333
-0.47179162,-0.00274667,0.00061037
-0.47173562,-0.00305185,0.00030519
-0.47167962,-0.00320444,0.00030519
-0.47162362,-0.00350963,0.00030519
-0.47156762,-0.00366222,0.00015259
-0.47151162,-0.00396741,0.00030519
-0.47145562,-0.00381481,0.00030519
-0.47139962,-0.00427259,0.00015259
-0.47134362,-0.00457778,0.00000000
-0.47128762,-0.00427259,0.00015259
-0.47123162,-0.00381481,0.00000000
-0.47117562,-0.00366222,-0.00045778
-0.47111962,-0.00366222,-0.00045778
-0.47106362,-0.00305185,-0.00091556
-0.47100762,-0.00274667,-0.00122074
-0.47095162,-0.00274667,-0.00152593
-0.47089562,-0.00289926,-0.00091556
-0.47083962,-0.00289926,-0.00061037
-0.47078362,-0.00274667,0.00000000
-0.47072762,-0.00213630,-0.00030519
-0.47067162,-0.00259407,-0.00015259
-0.47061562,-0.00244148,-0.00015259
-0.47055962,-0.00305185,0.00000000
-0.47050362,-0.00350963,0.00076296
-0.47044762,-0.00335704,0.00061037
-0.47039162,-0.00335704,0.00045778
-0.47033562,-0.00350963,0.00061037
-0.47027962,-0.00305185,0.00061037
-0.47022362,-0.00335704,0.00091556
-0.47016762,-0.00381481,0.00122074
-0.47011162,-0.00396741,0.00183111
-0.47005562,-0.00366222,0.00198370
-0.46999962,-0.00350963,0.00259407
-0.46994362,-0.00350963,0.00259407
-0.46988762,-0.00366222,0.00259407
-0.46983162,-0.00350963,0.00274667
-0.46977562,-0.00366222,0.00274667
-0.46971962,-0.00366222,0.00259407
-0.46966362,-0.00381481,0.00259407
-0.46960762,-0.00350963,0.00259407
-0.46955162,-0.00396741,0.00244148
-0.46949562,-0.00366222,0.00183111
-0.46943962,-0.00412000,0.00167852
-0.46938362,-0.00473037,0.00183111
-0.46932762,-0.00457778,0.00167852
-0.46927162,-0.00518815,0.00152593
-0.46921562,-0.00549333,0.00091556
-0.46915962,-0.00503555,0.00030519
-0.46910362,-0.00564592,-0.00030519
-0.46904762,-0.00549333,-0.00061037
-0.46899162,-0.00549333,-0.00106815
-0.46893562,-0.00595111,-0.00122074
-0.46887962,-0.00640889,-0.00152593
-0.46882362,-0.00701926,-0.00152593
-0.46876762,-0.00640889,-0.00198370
-0.46871162,-0.00625629,-0.00259407
-0.46865562,-0.00579852,-0.00274667
-0.46859962,-0.00549333,-0.00320444
-0.46854362,-0.00549333,-0.00350963
-0.46848762,-0.00564592,-0.00366222
-0.46843162,-0.00579852,-0.00350963
-0.46837562,-0.00534074,-0.00381481
-0.46831962,-0.00534074,-0.00427259
-0.46826362,-0.00549333,-0.00381481
-0.46820762,-0.00518815,-0.00366222
-0.46815162,-0.00518815,-0.00244148
-0.46809562,-0.00503555,-0.00213630
-0.46803962,-0.00488296,-0.00167852
-0.46798362,-0.00442518,-0.00167852
-0.46792762,-0.00442518,-0.00122074
-0.46787162,-0.00427259,-0.00152593
-0.46781562,-0.00457778,-0.00106815
-0.46775962,-0.00412000,-0.00030519
-0.46770362,-0.00396741,0.00000000
-0.46764762,-0.00381481,0.00061037
-0.46759162,-0.00350963,0.00061037
-0.46753562,-0.00366222,0.00091556
-0.46747962,-0.00381481,0.00122074
-0.46742362,-0.00350963,0.00152593
-0.46736762,-0.00396741,0.00167852
-0.46731162,-0.00350963,0.00167852
-0.46725562,-0.00335704,0.00122074
-0.46719962,-0.00335704,0.00167852
-0.46714362,-0.00350963,0.00122074
-0.46708762,-0.00274667,0.00152593
-0.46703162,-0.00259407,0.00106815
-0.46697562,-0.00305185,0.00076296
-0.46691962,-0.00320444,0.00030519
-0.46686362,-0.00396741,0.00015259
-0.46680762,-0.00381481,0.00030519
-0.46675162,-0.00381481,0.00030519
-0.46669562,-0.00396741,-0.00015259
-0.46663962,-0.00396741,-0.00106815
-0.46658362,-0.00396741,-0.00091556
-0.46652762,-0.00396741,-0.00061037
-0.46647162,-0.00427259,-0.00137333
-0.46641562,-0.00442518,-0.00137333
-0.46635962,-0.00442518,-0.00183111
-0.46630362,-0.00457778,-0.00244148
-0.46624762,-0.00473037,-0.00259407
-0.46619162,-0.00473037,-0.00259407
-0.46613562,-0.00457778,-0.00289926
-0.46607962,-0.00442518,-0.00289926
-0.46602362,-0.00396741,-0.00320444
-0.46596762,-0.00412000,-0.00320444
-0.46591162,-0.00473037,-0.00305185
-0.46585562,-0.00457778,-0.00335704
-0.46579962,-0.00488296,-0.00320444
-0.46574362,-0.00457778,-0.00305185
-0.46568762,-0.00473037,-0.00305185
-0.46563162,-0.00518815,-0.00274667
-0.46557562,-0.00503555,-0.00213630
-0.46551962,-0.00488296,-0.00198370
-0.46546362,-0.00549333,-0.00137333
-0.46540762,-0.00518815,-0.00152593
-0.46535162,-0.00534074,-0.00061037
-0.46529562,-0.00625629,-0.00076296
-0.46523962,-0.00625629,-0.00015259
-0.46518362,-0.00579852,0.00015259
-0.46512762,-0.00534074,0.00045778
-0.46507162,-0.00549333,0.00061037
-0.46501562,-0.00579852,0.00061037
-0.46495962,-0.00610370,0.00061037
-0.46490362,-0.00564592,0.00106815
-0.46484762,-0.00534074,0.00167852
-0.46479162,-0.00549333,0.00152593
-0.46473562,-0.00549333,0.00152593
-0.46467962,-0.00534074,0.00198370
-0.46462362,-0.00534074,0.00167852
-0.46456762,-0.00518815,0.00183111
-0.46451162,-0.00534074,0.00183111
-0.46445562,-0.00503555,0.00167852
-0.46439962,-0.00534074,0.00213630
-0.46434362,-0.00503555,0.00244148
-0.46428762,-0.00518815,0.00228889
-0.46423162,-0.00503555,0.00228889
-0.46417562,-0.00503555,0.00213630
-0.46411962,-0.00457778,0.00228889
-0.46406362,-0.00427259,0.00213630
-0.46400762,-0.00396741,0.00259407
-0.46395162,-0.00427259,0.00259407
-0.46389562,-0.00412000,0.00259407
-0.46383962,-0.00381481,0.00198370
-0.46378362,-0.00366222,0.00198370
-0.46372762,-0.00320444,0.00244148
-0.46367162,-0.00289926,0.00259407
-0.46361562,-0.00289926,0.00274667
-0.46355962,-0.00274667,0.00259407
-0.46350362,-0.00244148,0.00289926
-0.46344762,-0.00259407,0.00289926
-0.46339162,-0.00274667,0.00366222
-0.46333562,-0.00274667,0.00381481
-0.46327962,-0.00244148,0.00442518
-0.46322362,-0.00198370,0.00457778
-0.46316762,-0.00183111,0.00503555
-0.46311162,-0.00167852,0.00534074
-0.46305562,-0.00167852,0.00518815
-0.46299962,-0.00122074,0.00534074
-0.46294362,-0.00122074,0.00503555
-0.46288762,-0.00122074,0.00457778
-0.46283162,-0.00106815,0.00488296
-0.46277562,-0.00167852,0.00427259
-0.46271962,-0.00167852,0.00457778
-0.46266362,-0.00198370,0.00427259
-0.46260762,-0.00228889,0.00396741
-0.46255162,-0.00213630,0.00320444
-0.46249562,-0.00198370,0.00305185
-0.46243962,-0.00183111,0.00289926
-0.46238362,-0.00152593,0.00259407
-0.46232762,-0.00167852,0.00274667
-0.46227162,-0.00183111,0.00228889
-0.46221562,-0.00167852,0.00183111
-0.46215962,-0.00152593,0.00183111
-0.46210362,-0.00152593,0.00183111
-0.46204762,-0.00137333,0.00228889
-0.46199162,-0.00152593,0.00183111
-0.46193562,-0.00183111,0.00167852
-0.46187962,-0.00152593,0.00137333
-0.46182362,-0.00152593,0.00076296
